latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
26.57698,87.84318,333.13,0.4,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,297.97,1.76,D
26.78035,86.24327,330.4,0.38,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,300.18,1.85,D
26.84007,85.44257,335.38,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,302.03,2.65,D
26.889,85.69163,333.31,0.38,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,300.03,5.02,D
26.97756,85.78585,335.91,0.38,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,304.11,6.32,D
26.97697,85.78199,334.94,0.38,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,301.46,6.32,D
27.03115,85.4932,347.72,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,300.44,5.69,D
27.28401,84.86686,332.75,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,299.16,3.65,D
27.56623,84.68124,333.92,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,300.34,4.63,D
27.55487,84.58963,330.72,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,296.59,1.77,D
27.55884,84.59292,344.46,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,299.79,8.26,D
27.5582,84.58896,331.83,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,297.59,1.77,D
27.5519,84.52882,334.33,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,299.27,7.79,D
27.55125,84.52485,330.71,0.39,0.36,2025-03-07,0724,N,VIIRS,n,2.0NRT,299.32,6.62,D
27.56884,84.48434,332.02,0.39,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,299.2,2.6,D
27.55005,84.36879,345.54,0.4,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,298.72,11.86,D
27.5534,84.3681,331.08,0.4,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,295.56,3.8,D
27.65784,83.81158,329.92,0.41,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,298.2,2.49,D
27.94656,84.36897,330.12,0.39,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,295.25,2.22,D
27.9651,84.22851,330.88,0.4,0.37,2025-03-07,0724,N,VIIRS,n,2.0NRT,294.93,3.35,D
28.98592,82.71278,348.59,0.43,0.38,2025-03-07,0724,N,VIIRS,n,2.0NRT,309.73,23,D
28.99542,82.6024,345.32,0.43,0.38,2025-03-07,0724,N,VIIRS,n,2.0NRT,312.89,28.62,D
28.99449,82.59711,339.7,0.43,0.38,2025-03-07,0724,N,VIIRS,n,2.0NRT,301.31,28.62,D
29.08252,82.54072,332.67,0.43,0.38,2025-03-07,0724,N,VIIRS,n,2.0NRT,299.18,4.5,D
28.68833,80.29452,328.17,0.55,0.43,2025-03-07,0724,N,VIIRS,n,2.0NRT,302.84,3.42,D
29.56918,82.20979,329.06,0.44,0.38,2025-03-07,0724,N,VIIRS,l,2.0NRT,302.43,2.21,D
27.54585,84.49498,344.83,0.41,0.45,2025-03-08,0703,N,VIIRS,n,2.0NRT,290.79,8.08,D
26.53078,87.26173,331.67,0.46,0.39,2025-03-08,0703,N,VIIRS,n,2.0NRT,296.94,1.98,D
26.99079,85.86148,335.29,0.53,0.42,2025-03-08,0703,N,VIIRS,n,2.0NRT,295.54,4.2,D
27.13689,84.74641,333.53,0.4,0.45,2025-03-08,0703,N,VIIRS,n,2.0NRT,301.01,3.01,D
27.54259,84.50016,331.81,0.41,0.45,2025-03-08,0703,N,VIIRS,n,2.0NRT,296.25,9.36,D
27.54178,84.49605,346.66,0.41,0.45,2025-03-08,0703,N,VIIRS,n,2.0NRT,299.86,9.67,D
27.54666,84.4991,344.74,0.41,0.45,2025-03-08,0703,N,VIIRS,n,2.0NRT,297.81,15.91,D
28.89287,80.24096,367,0.34,0.56,2025-03-08,0705,N,VIIRS,h,2.0NRT,299.9,4.02,D
27.61048,84.15794,342.17,0.43,0.46,2025-03-08,0705,N,VIIRS,n,2.0NRT,301.84,5.71,D
28.74369,80.23299,331.06,0.34,0.56,2025-03-08,0705,N,VIIRS,n,2.0NRT,297.49,1.54,D
28.89208,80.23753,329.41,0.34,0.56,2025-03-08,0705,N,VIIRS,n,2.0NRT,296.13,4.02,D
28.79737,82.48234,327.03,0.48,0.65,2025-03-09,0646,N,VIIRS,n,2.0NRT,283.21,8.3,D
26.82841,86.29301,335.45,0.63,0.54,2025-03-09,0646,N,VIIRS,n,2.0NRT,296.07,5.38,D
26.82749,86.29121,335.18,0.63,0.54,2025-03-09,0646,N,VIIRS,n,2.0NRT,294.99,4.69,D
26.92998,86.0024,331.8,0.33,0.55,2025-03-09,0646,N,VIIRS,n,2.0NRT,297.21,3.73,D
26.98061,85.04717,330.64,0.37,0.58,2025-03-09,0646,N,VIIRS,n,2.0NRT,293.65,2.49,D
28.19378,84.26678,336.4,0.39,0.59,2025-03-09,0646,N,VIIRS,n,2.0NRT,291.62,4.24,D
28.0976,81.92144,326.47,0.53,0.67,2025-03-09,0646,N,VIIRS,n,2.0NRT,293.45,4.4,D
28.86249,82.97716,328.21,0.45,0.63,2025-03-09,0646,N,VIIRS,n,2.0NRT,295.81,3.87,D
28.60577,80.45259,326.7,0.63,0.72,2025-03-09,0646,N,VIIRS,n,2.0NRT,296.01,1.99,D
27.76398,84.52409,332.43,0.68,0.74,2025-03-09,0826,N,VIIRS,n,2.0NRT,288.59,5.1,D
27.73975,84.07593,328.89,0.64,0.72,2025-03-09,0826,N,VIIRS,n,2.0NRT,289.67,5.27,D
27.76262,84.52219,337.2,0.68,0.74,2025-03-09,0826,N,VIIRS,n,2.0NRT,288.83,5.18,D
27.74104,84.07336,335.54,0.64,0.72,2025-03-09,0826,N,VIIRS,n,2.0NRT,289.86,6.3,D
27.02627,87.06914,297.04,0.41,0.61,2025-03-09,1910,N,VIIRS,n,2.0NRT,281.72,0.59,N
26.62273,86.94759,327.91,0.56,0.69,2025-03-10,0629,N,VIIRS,n,2.0NRT,296.12,2.65,D
27.06369,87.67348,337.71,0.54,0.68,2025-03-10,0807,N,VIIRS,n,2.0NRT,292.11,6.44,D
27.06658,87.67226,341,0.54,0.68,2025-03-10,0807,N,VIIRS,n,2.0NRT,292.43,5.04,D
27.63248,84.21803,327.87,0.33,0.56,2025-03-10,0807,N,VIIRS,n,2.0NRT,294.54,2,D
28.64988,82.75311,352.46,0.56,0.51,2025-03-10,0807,N,VIIRS,n,2.0NRT,280.64,7.95,D
28.83115,80.11631,328.94,0.39,0.44,2025-03-10,0807,N,VIIRS,n,2.0NRT,296.25,1.72,D
28.64927,82.74649,336.12,0.56,0.51,2025-03-10,0807,N,VIIRS,n,2.0NRT,270.34,7.95,D
26.52729,87.83174,346.69,0.54,0.68,2025-03-10,0807,N,VIIRS,n,2.0NRT,298.08,5.1,D
27.08463,87.56566,298.54,0.75,0.77,2025-03-10,1851,N,VIIRS,n,2.0NRT,282.38,1.22,N
27.08867,87.56917,296.6,0.74,0.76,2025-03-10,1851,N,VIIRS,n,2.0NRT,282.8,2.24,N
29.00797,82.5738,299.23,0.52,0.41,2025-03-10,2034,N,VIIRS,n,2.0NRT,282.2,1.27,N
29.01183,82.57419,307.82,0.52,0.41,2025-03-10,2034,N,VIIRS,n,2.0NRT,281.32,1.53,N
27.50318,85.01881,297.23,0.5,0.49,2025-03-10,2034,N,VIIRS,n,2.0NRT,285.63,1.26,N
26.79496,86.51492,331,0.46,0.47,2025-03-11,0748,N,VIIRS,n,2.0NRT,299.18,3.94,D
26.98123,85.84285,337.41,0.42,0.45,2025-03-11,0748,N,VIIRS,n,2.0NRT,299.78,4.74,D
26.43423,87.21666,341.78,0.5,0.49,2025-03-11,0748,N,VIIRS,n,2.0NRT,299.42,6.4,D
26.96952,85.85323,336.92,0.42,0.46,2025-03-11,0748,N,VIIRS,n,2.0NRT,299.7,3.31,D
27.33745,85.01418,341.3,0.38,0.44,2025-03-11,0750,N,VIIRS,n,2.0NRT,297.35,5.91,D
27.26205,85.1447,339.62,0.39,0.44,2025-03-11,0750,N,VIIRS,n,2.0NRT,298.76,3.26,D
27.33302,85.01111,335.21,0.38,0.44,2025-03-11,0750,N,VIIRS,n,2.0NRT,299.09,3.26,D
27.79477,84.8308,332.85,0.57,0.43,2025-03-11,0750,N,VIIRS,n,2.0NRT,298.66,3.15,D
27.68157,83.40095,334.02,0.48,0.4,2025-03-11,0750,N,VIIRS,n,2.0NRT,292.39,4.96,D
27.80343,84.2113,333.05,0.53,0.42,2025-03-11,0750,N,VIIRS,n,2.0NRT,294.49,6.01,D
28.02511,84.34028,337.74,0.54,0.42,2025-03-11,0750,N,VIIRS,n,2.0NRT,295.68,15.74,D
28.4389,81.20621,333.53,0.41,0.37,2025-03-11,0750,N,VIIRS,n,2.0NRT,303.38,3.25,D
28.43833,81.20205,336.29,0.41,0.37,2025-03-11,0750,N,VIIRS,n,2.0NRT,302.02,3.25,D
28.64749,82.74257,341.72,0.46,0.39,2025-03-11,0750,N,VIIRS,n,2.0NRT,300.1,9.63,D
28.50587,81.16029,332.82,0.41,0.37,2025-03-11,0750,N,VIIRS,n,2.0NRT,302.21,2.34,D
28.50399,81.0969,331.93,0.41,0.37,2025-03-11,0750,N,VIIRS,n,2.0NRT,303.16,2.11,D
28.7898,80.14418,350.94,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,303.32,11.12,D
28.84659,80.14596,330.98,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,300.86,5.87,D
28.85166,80.15732,338.99,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,300.56,2.15,D
28.85108,80.15332,328.15,0.39,0.36,2025-03-11,0750,N,VIIRS,l,2.0NRT,299.9,2.15,D
28.84993,80.14534,347.62,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,300.28,5.87,D
28.85499,80.15669,353.39,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,304.99,7.17,D
28.85442,80.1527,339.85,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,304.18,7.17,D
28.85384,80.1487,328.76,0.39,0.36,2025-03-11,0750,N,VIIRS,l,2.0NRT,299.76,2.21,D
28.85833,80.15607,335.81,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,299.08,7.17,D
28.85775,80.15208,349.34,0.39,0.36,2025-03-11,0750,N,VIIRS,n,2.0NRT,300.89,7.17,D
29.47437,80.44378,331.32,0.4,0.37,2025-03-11,0750,N,VIIRS,l,2.0NRT,303.65,3.19,D
27.01262,85.89032,306.53,0.47,0.4,2025-03-11,2014,N,VIIRS,n,2.0NRT,288.39,0.8,N
28.74167,82.85532,315.29,0.38,0.36,2025-03-11,2014,N,VIIRS,n,2.0NRT,276.5,1.8,N
28.73838,82.85471,321.4,0.38,0.36,2025-03-11,2014,N,VIIRS,n,2.0NRT,276.22,1.8,N
28.71081,81.56743,301.38,0.39,0.36,2025-03-11,2014,N,VIIRS,n,2.0NRT,287.39,0.54,N
27.72551,84.81716,302.06,0.42,0.38,2025-03-11,2014,N,VIIRS,n,2.0NRT,287.31,0.37,N
27.38568,85.03294,301.84,0.43,0.38,2025-03-11,2014,N,VIIRS,n,2.0NRT,287.13,0.59,N
27.01625,85.89111,302.3,0.47,0.4,2025-03-11,2014,N,VIIRS,n,2.0NRT,288.19,0.8,N
27.0154,85.89575,299.51,0.47,0.4,2025-03-11,2014,N,VIIRS,n,2.0NRT,288.68,1.42,N
27.00842,86.26419,344.83,0.41,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,298.8,4.31,D
28.54541,83.76497,329.4,0.38,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,294.46,7.3,D
28.58395,81.98927,336.02,0.41,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,310.27,4.42,D
28.58328,81.98525,346.36,0.41,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,309.85,4.31,D
28.58669,81.9847,337.32,0.41,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,305.96,4.1,D
28.73816,82.86051,329.66,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,297.42,2.73,D
28.62895,80.3743,334.01,0.46,0.39,2025-03-12,0729,N,VIIRS,n,2.0NRT,307.09,2.93,D
28.76402,80.20493,335.17,0.47,0.4,2025-03-12,0729,N,VIIRS,n,2.0NRT,303.27,3.78,D
28.82002,80.13927,344.46,0.47,0.4,2025-03-12,0729,N,VIIRS,n,2.0NRT,307.02,8.75,D
28.81915,80.1345,339.02,0.47,0.4,2025-03-12,0729,N,VIIRS,n,2.0NRT,304.21,8.75,D
28.82363,80.13844,348.44,0.47,0.4,2025-03-12,0729,N,VIIRS,n,2.0NRT,303.37,26.95,D
28.82276,80.13367,349.49,0.47,0.4,2025-03-12,0729,N,VIIRS,n,2.0NRT,308.64,26.95,D
29.43995,81.30422,367,0.42,0.38,2025-03-12,0729,N,VIIRS,h,2.0NRT,301.87,11.94,D
29.75562,82.1012,348.68,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,300.41,8.69,D
26.81952,85.45319,334.75,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,301.24,5.57,D
26.96486,86.15079,331.04,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,298.7,2.29,D
27.01182,86.26357,337.64,0.41,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,297.25,4.3,D
26.94384,85.77969,333.35,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,302.39,2.55,D
26.99686,85.95869,333.36,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,298.17,3.26,D
27.01192,85.89436,332.58,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,299.9,1.54,D
27.00839,85.03424,334.81,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,302.99,1.82,D
26.99773,84.92132,333.62,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,301.82,1.64,D
27.29543,85.68485,337.14,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,300.56,6.82,D
27.27262,84.90233,332.15,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,299.15,2.14,D
27.36058,85.43318,332.58,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,299.7,6.1,D
27.36614,83.84498,339.86,0.39,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,304.89,5.44,D
27.53979,84.51767,347.36,0.38,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,297.09,6.29,D
27.75793,84.28044,338.11,0.38,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,297.94,12.88,D
27.76123,84.27981,345.2,0.38,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,306.25,12.88,D
28.30576,82.53378,354.62,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,307.29,9.73,D
28.3098,82.53738,332.73,0.4,0.37,2025-03-12,0729,N,VIIRS,n,2.0NRT,302.62,2.77,D
28.546,83.76896,344.01,0.38,0.36,2025-03-12,0729,N,VIIRS,n,2.0NRT,289.92,7.55,D
26.66914,86.88505,332.34,0.42,0.38,2025-03-12,0731,N,VIIRS,n,2.0NRT,296.51,2.6,D
28.96953,80.66077,296.48,0.45,0.47,2025-03-12,1955,N,VIIRS,n,2.0NRT,285.68,0.56,N
29.63788,81.98032,297.52,0.39,0.44,2025-03-12,1955,N,VIIRS,n,2.0NRT,281.32,1.12,N
27.01894,85.89901,300.76,0.39,0.36,2025-03-12,1955,N,VIIRS,n,2.0NRT,289.63,0.68,N
27.0162,85.89445,303.33,0.39,0.36,2025-03-12,1955,N,VIIRS,n,2.0NRT,290.2,0.69,N
26.76885,86.62503,299.69,0.38,0.36,2025-03-12,1955,N,VIIRS,n,2.0NRT,289.53,0.36,N
26.45973,87.97329,304.79,0.39,0.36,2025-03-12,1955,N,VIIRS,n,2.0NRT,288.79,0.67,N
27.72488,84.81688,297.93,0.42,0.37,2025-03-12,1955,N,VIIRS,n,2.0NRT,287.41,0.64,N
27.28128,85.0436,302.18,0.41,0.37,2025-03-12,1955,N,VIIRS,n,2.0NRT,290.19,0.51,N
27.02294,85.90284,334.66,0.45,0.39,2025-03-13,0709,N,VIIRS,n,2.0NRT,299.86,8.1,D
26.60251,88.07446,345.02,0.39,0.36,2025-03-13,0709,N,VIIRS,n,2.0NRT,296.51,3.79,D
26.95181,86.01444,332.02,0.45,0.39,2025-03-13,0709,N,VIIRS,n,2.0NRT,300.25,2.03,D
27.08082,85.3213,335.45,0.47,0.4,2025-03-13,0709,N,VIIRS,n,2.0NRT,301,5.94,D
28.17097,83.11613,352.5,0.39,0.44,2025-03-13,0712,N,VIIRS,n,2.0NRT,303.3,6.76,D
27.82932,84.8054,335.01,0.49,0.4,2025-03-13,0712,N,VIIRS,n,2.0NRT,296.16,2.42,D
28.1717,83.11617,349.58,0.39,0.44,2025-03-13,0712,N,VIIRS,n,2.0NRT,302.3,5.67,D
28.98766,82.60956,336.04,0.4,0.44,2025-03-13,0712,N,VIIRS,n,2.0NRT,303.95,8.43,D
28.68302,80.47404,329.33,0.54,0.51,2025-03-13,0712,N,VIIRS,l,2.0NRT,303.36,2.05,D
28.82488,80.16443,328.64,0.56,0.51,2025-03-13,0712,N,VIIRS,l,2.0NRT,303.11,4.62,D
28.62807,82.58965,332.42,0.39,0.59,2025-03-14,0652,N,VIIRS,n,2.0NRT,304.79,5.39,D
26.73335,87.04276,341.55,0.46,0.47,2025-03-14,0652,N,VIIRS,n,2.0NRT,299.72,5.22,D
26.85203,86.36366,331.83,0.5,0.49,2025-03-14,0652,N,VIIRS,n,2.0NRT,299.59,4.14,D
27.07954,85.70455,336.47,0.55,0.51,2025-03-14,0652,N,VIIRS,n,2.0NRT,300.27,10.14,D
27.07838,85.69906,341.35,0.55,0.51,2025-03-14,0652,N,VIIRS,n,2.0NRT,299.55,8.34,D
27.5441,85.92375,347.74,0.52,0.5,2025-03-14,0652,N,VIIRS,n,2.0NRT,306.02,16.77,D
27.61065,85.14487,340.68,0.58,0.52,2025-03-14,0652,N,VIIRS,n,2.0NRT,298.97,6.77,D
27.70252,84.79711,336.66,0.6,0.53,2025-03-14,0652,N,VIIRS,n,2.0NRT,299.62,6.79,D
27.74085,84.71611,333.18,0.61,0.53,2025-03-14,0652,N,VIIRS,n,2.0NRT,299.51,13.96,D
27.73967,84.71076,338.12,0.61,0.53,2025-03-14,0652,N,VIIRS,n,2.0NRT,302.63,16.31,D
27.7409,84.70934,339.06,0.61,0.53,2025-03-14,0652,N,VIIRS,n,2.0NRT,297.55,14.2,D
28.18893,85.05759,339.83,0.57,0.52,2025-03-14,0652,N,VIIRS,n,2.0NRT,302.46,15.28,D
28.00986,83.66818,338.68,0.35,0.56,2025-03-14,0652,N,VIIRS,n,2.0NRT,301.29,3.57,D
29.01086,81.64153,333.08,0.58,0.7,2025-03-14,0835,N,VIIRS,n,2.0NRT,297.5,3.3,D
28.47459,83.39648,336.8,0.73,0.76,2025-03-14,0835,N,VIIRS,n,2.0NRT,299.23,10.63,D
28.47709,83.39031,352.38,0.73,0.76,2025-03-14,0835,N,VIIRS,n,2.0NRT,297.75,13.27,D
28.50996,81.52612,343.85,0.57,0.69,2025-03-14,0835,N,VIIRS,n,2.0NRT,300.87,6,D
28.63653,82.76832,334.42,0.67,0.74,2025-03-14,0835,N,VIIRS,n,2.0NRT,296.82,8.44,D
28.6436,82.77099,338.17,0.67,0.74,2025-03-14,0835,N,VIIRS,n,2.0NRT,306.36,14.93,D
28.64299,82.77417,340.42,0.68,0.74,2025-03-14,0835,N,VIIRS,n,2.0NRT,308.26,16.06,D
28.64273,82.76849,340.85,0.67,0.74,2025-03-14,0835,N,VIIRS,n,2.0NRT,304.72,8.73,D
29.0101,81.64539,342.32,0.58,0.7,2025-03-14,0835,N,VIIRS,n,2.0NRT,297.76,7.64,D
27.50719,85.22576,303.28,0.43,0.62,2025-03-14,1917,N,VIIRS,n,2.0NRT,287.33,1.16,N
27.5064,85.22427,302.56,0.43,0.62,2025-03-14,1917,N,VIIRS,n,2.0NRT,287.84,1.04,N
28.09291,83.73427,299.33,0.54,0.68,2025-03-14,1919,N,VIIRS,n,2.0NRT,284.35,1.63,N
29.57728,81.78799,295.03,0.73,0.76,2025-03-14,1919,N,VIIRS,n,2.0NRT,278.44,2.15,N
28.8262,82.31311,297.24,0.38,0.59,2025-03-14,2057,N,VIIRS,n,2.0NRT,282.87,1,N
27.55492,84.40439,338.37,0.61,0.71,2025-03-15,0633,N,VIIRS,n,2.0NRT,288.83,8.55,D
27.39637,83.82303,326.46,0.66,0.73,2025-03-15,0633,N,VIIRS,n,2.0NRT,292,4.36,D
26.9729,87.42736,332.08,0.42,0.61,2025-03-15,0633,N,VIIRS,n,2.0NRT,296.42,1.9,D
27.24475,87.11565,328.46,0.43,0.62,2025-03-15,0633,N,VIIRS,n,2.0NRT,295.27,3.16,D
27.24137,87.11697,336.24,0.43,0.62,2025-03-15,0633,N,VIIRS,n,2.0NRT,294.71,4.16,D
27.58563,85.15742,339.05,0.55,0.68,2025-03-15,0633,N,VIIRS,n,2.0NRT,272.12,9.67,D
27.5565,84.41047,339.13,0.61,0.71,2025-03-15,0633,N,VIIRS,n,2.0NRT,286.35,10.91,D
27.58707,85.163,357.18,0.55,0.68,2025-03-15,0633,N,VIIRS,l,2.0NRT,277.24,9.67,D
27.55041,84.47633,331.99,0.43,0.62,2025-03-15,0813,N,VIIRS,n,2.0NRT,296.91,8.54,D
27.5454,84.48555,367,0.43,0.62,2025-03-15,0813,N,VIIRS,h,2.0NRT,300.64,25.12,D
27.54509,84.48106,367,0.43,0.62,2025-03-15,0813,N,VIIRS,h,2.0NRT,296.99,19.76,D
27.54572,84.49004,356.08,0.43,0.62,2025-03-15,0813,N,VIIRS,n,2.0NRT,295.95,25.12,D
27.55087,84.48064,367,0.43,0.62,2025-03-15,0813,N,VIIRS,h,2.0NRT,299.42,14.65,D
27.56273,84.48409,367,0.43,0.62,2025-03-15,0813,N,VIIRS,h,2.0NRT,299.37,7.95,D
27.72828,85.74715,332.63,0.52,0.67,2025-03-15,0813,N,VIIRS,n,2.0NRT,294.84,5.34,D
27.72652,85.74497,329.45,0.52,0.67,2025-03-15,0813,N,VIIRS,n,2.0NRT,295.6,1.96,D
26.71808,86.54471,333.48,0.56,0.69,2025-03-15,0813,N,VIIRS,n,2.0NRT,297.03,3.93,D
26.71869,86.54256,332.49,0.56,0.69,2025-03-15,0813,N,VIIRS,n,2.0NRT,296.92,4.27,D
27.5232,86.19423,357.22,0.55,0.68,2025-03-15,0813,N,VIIRS,n,2.0NRT,300.98,8.87,D
27.42144,83.76649,344.38,0.39,0.59,2025-03-15,0813,N,VIIRS,n,2.0NRT,299.76,4.36,D
27.54498,84.48122,367,0.43,0.62,2025-03-15,0813,N,VIIRS,h,2.0NRT,296.1,18.56,D
27.54567,84.49018,354.82,0.43,0.62,2025-03-15,0813,N,VIIRS,n,2.0NRT,295.64,24.35,D
27.54533,84.48569,356.37,0.43,0.62,2025-03-15,0813,N,VIIRS,n,2.0NRT,300.38,24.35,D
27.55076,84.4808,367,0.43,0.62,2025-03-15,0813,N,VIIRS,h,2.0NRT,299.44,8.54,D
27.48802,85.72746,303.95,0.78,0.78,2025-03-15,1858,N,VIIRS,n,2.0NRT,285.89,1.61,N
27.75694,84.02425,302.82,0.53,0.5,2025-03-15,2040,N,VIIRS,n,2.0NRT,275.87,1.04,N
28.59362,81.26341,310.72,0.54,0.42,2025-03-15,2040,N,VIIRS,n,2.0NRT,290.58,1.92,N
27.28166,86.88043,298.5,0.4,0.6,2025-03-15,2040,N,VIIRS,n,2.0NRT,284.68,1.07,N
27.73366,84.74744,301.33,0.59,0.53,2025-03-15,2040,N,VIIRS,n,2.0NRT,284.64,1.33,N
27.75627,84.01985,299.38,0.53,0.5,2025-03-15,2040,N,VIIRS,n,2.0NRT,277.23,1.49,N
27.74859,84.03269,301.64,0.53,0.5,2025-03-15,2040,N,VIIRS,n,2.0NRT,281.23,2.57,N
27.75072,84.03087,300.25,0.53,0.5,2025-03-15,2040,N,VIIRS,n,2.0NRT,280.93,1.82,N
27.93155,82.40388,301.4,0.43,0.46,2025-03-15,2040,N,VIIRS,n,2.0NRT,277.06,0.59,N
27.95915,82.30457,343.6,0.51,0.41,2025-03-16,0756,N,VIIRS,n,2.0NRT,305.02,7.71,D
28.0582,81.76224,338.09,0.48,0.4,2025-03-16,0756,N,VIIRS,n,2.0NRT,305.32,7.06,D
28.59255,81.26344,341.94,0.46,0.39,2025-03-16,0756,N,VIIRS,n,2.0NRT,306.27,4.5,D
28.59254,81.26512,340.66,0.46,0.39,2025-03-16,0756,N,VIIRS,n,2.0NRT,305.68,7.35,D
28.87522,80.24955,344.91,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,307.64,41.79,D
28.87929,80.25332,346.22,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,320.6,117.13,D
28.87812,80.24459,343.91,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,303.96,3.99,D
28.88278,80.25273,342.3,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,310.18,117.13,D
28.88161,80.244,338.17,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,304.5,3.99,D
28.88627,80.25212,337.31,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,304.08,33.96,D
28.88917,80.24717,350.57,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,303.74,33.96,D
28.88623,80.24868,344.81,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,314.76,33.8,D
28.88972,80.24809,344.37,0.43,0.38,2025-03-16,0756,N,VIIRS,n,2.0NRT,301.7,33.8,D
27.3167,87.44674,325.84,0.33,0.55,2025-03-16,0756,N,VIIRS,n,2.0NRT,289.43,2.66,D
27.32852,87.4626,325.15,0.33,0.55,2025-03-16,0756,N,VIIRS,n,2.0NRT,289.2,2.23,D
27.27785,85.05852,328.22,0.47,0.48,2025-03-16,0756,N,VIIRS,n,2.0NRT,295.18,8.2,D
27.40121,84.97047,328.4,0.47,0.48,2025-03-16,0756,N,VIIRS,l,2.0NRT,302.8,3.01,D
27.46145,85.21313,341.15,0.49,0.48,2025-03-16,0756,N,VIIRS,n,2.0NRT,302.03,8.21,D
27.73325,84.74809,328.97,0.46,0.47,2025-03-16,0756,N,VIIRS,n,2.0NRT,292.59,5.91,D
27.71272,83.29768,332.36,0.57,0.43,2025-03-16,0756,N,VIIRS,n,2.0NRT,298.01,2.77,D
28.00097,83.66018,342.2,0.4,0.44,2025-03-16,0756,N,VIIRS,n,2.0NRT,302.09,6.42,D
28.00055,83.65638,335.21,0.4,0.44,2025-03-16,0756,N,VIIRS,n,2.0NRT,304.42,4.95,D
27.95957,82.3019,334.16,0.51,0.41,2025-03-16,0756,N,VIIRS,n,2.0NRT,303.14,6.24,D
27.49489,83.89208,306.47,0.45,0.39,2025-03-16,2019,N,VIIRS,n,2.0NRT,294.17,1.04,N
27.27656,85.05504,301.33,0.51,0.41,2025-03-16,2019,N,VIIRS,n,2.0NRT,290.68,0.82,N
27.27558,85.06012,308.39,0.51,0.41,2025-03-16,2019,N,VIIRS,n,2.0NRT,291.38,0.82,N
