latitude,longitude,acq_date,fire_occurred
29.0299,87.1553,2017-06-01 00:00:00,0
27.72694,82.89739,2014-04-02,1
29.8619,85.7924,2024-09-16 00:00:00,0
28.09099,83.37897,2021-04-12,1
27.5251,80.2246,2023-09-19 00:00:00,0
28.6008,84.0167,2024-01-27 00:00:00,0
26.81875,86.84212,2021-03-27,1
27.64946,83.84878,2014-05-11,1
27.06482,86.99872,2014-04-26,1
30.4547,85.6077,2019-07-23 00:00:00,0
28.50644,80.85439,2024-04-25,1
27.879,84.32583,2016-03-19,1
28.82298,81.15038,2014-05-10,1
28.4851,89.4481,2013-12-29 00:00:00,0
30.007,86.7989,2017-06-25 00:00:00,0
29.4271,86.3298,2015-03-06 00:00:00,0
29.41452,82.01469,2017-02-25,1
27.39569,84.71513,2021-03-26,1
28.5792,85.9631,2013-10-18 00:00:00,0
29.2781,80.35018,2019-05-29,1
28.31334,83.58131,2016-04-09,1
28.17643,84.3979,2021-03-27,1
28.58151,81.49361,2024-04-22,1
27.49221,83.34538,2019-04-21,1
27.7889,81.4807,2013-10-28 00:00:00,0
29.00057,81.32681,2021-04-16,1
28.39085,81.06178,2017-02-10,1
28.5066,80.85146,2025-04-28,1
27.94772,82.47038,2014-04-12,1
29.3419,82.6247,2017-02-23 00:00:00,0
27.9684,83.2998,2017-11-24 00:00:00,0
27.14665,86.57451,2025-05-10,1
29.0353,80.31325,2016-04-27,1
27.7529,88.2585,2021-07-17 00:00:00,0
28.78565,81.52614,2021-04-05,1
26.8379,86.6018,2022-08-07 00:00:00,0
27.2887,87.2132,2024-01-09 00:00:00,0
27.41443,84.77401,2014-03-31,1
27.2044,89.3852,2024-02-18 00:00:00,0
30.227,87.1661,2019-08-25 00:00:00,0
27.77864,85.86797,2018-04-23,1
27.48615,83.54852,2015-11-22,1
26.7836,83.5223,2021-05-20 00:00:00,0
28.82675,81.21297,2019-05-09,1
27.48496,83.29791,2018-04-23,1
29.75897,81.26754,2023-03-03,1
29.2648,85.1082,2014-08-19 00:00:00,0
28.2256,82.04211,2019-05-09,1
28.43345,82.08654,2021-04-16,1
27.31057,84.73755,2018-03-25,1
30.1398,82.1588,2014-09-03 00:00:00,0
27.66864,83.49367,2014-04-30,1
