latitude,longitude,acq_date,fire_occurred
27.29131,85.31186,2021-03-22,1
29.0158,87.1204,2014-04-05 00:00:00,0
27.70601,83.35323,2025-04-06,1
29.0763,80.4249,2015-07-21 00:00:00,0
27.34905,85.66546,2014-04-24,1
27.77123,84.94691,2016-03-28,1
29.1309,83.9131,2012-09-30 00:00:00,0
29.6335,87.439,2012-02-14 00:00:00,0
27.29488,85.45704,2014-04-12,1
27.46828,84.50227,2021-03-23,1
29.62836,80.45663,2021-03-29,1
29.3644,88.5342,2018-02-18 00:00:00,0
27.5463,82.5137,2013-02-06 00:00:00,0
29.8438,81.9646,2022-12-08 00:00:00,0
28.1802,81.92039,2023-05-19,1
28.6768,82.4507,2021-05-18 00:00:00,0
27.78491,82.89816,2014-04-09,1
27.70601,82.48387,2014-04-14,1
27.76812,84.78101,2016-02-22,1
28.60263,81.44109,2023-05-21,1
27.86439,85.91859,2019-03-15,1
27.69241,82.55035,2018-03-27,1
27.8265,84.70707,2023-03-06,1
29.826,80.4119,2013-12-18 00:00:00,0
27.92785,83.87258,2016-04-30,1
27.51026,84.79703,2024-04-08,1
29.35205,80.58279,2022-04-23,1
29.1123,81.2559,2019-01-16 00:00:00,0
26.4172,82.4393,2016-04-30 00:00:00,0
28.9296,89.3779,2013-09-01 00:00:00,0
28.50788,82.22214,2024-04-26,1
29.08549,80.23872,2019-04-30,1
27.253,82.3671,2022-04-24 00:00:00,0
28.5801,86.9568,2012-02-03 00:00:00,0
29.9741,86.0672,2012-04-04 00:00:00,0
27.94719,84.35587,2023-03-11,1
27.96258,82.25418,2021-04-19,1
27.74509,83.07509,2021-04-02,1
27.01253,85.9311,2023-03-10,1
27.27857,84.97951,2016-02-25,1
29.13231,81.71341,2023-03-05,1
29.3367,88.6814,2015-01-11 00:00:00,0
28.5014,88.0251,2023-12-16 00:00:00,0
27.392,84.85155,2024-04-05,1
29.05141,81.42629,2023-05-12,1
27.53018,84.94577,2025-04-04,1
29.8488,88.6962,2023-12-28 00:00:00,0
26.8045,84.7508,2023-04-20 00:00:00,0
27.95536,82.05769,2023-04-23,1
26.836,80.1195,2013-02-17 00:00:00,0
28.66068,82.58052,2016-02-05,1
29.3174,85.4703,2019-03-25 00:00:00,0
27.6684,83.5322,2019-08-29 00:00:00,0
29.9196,83.9721,2013-08-18 00:00:00,0
28.9502,80.56476,2021-04-04,1
26.88653,87.88012,2020-02-23,1
28.08548,84.04375,2025-02-08,1
30.2521,86.0642,2012-04-28 00:00:00,0
28.43424,81.73892,2016-04-13,1
26.7902,88.11387,2014-04-02,1
28.51695,81.94728,2015-06-03,1
29.3136,88.1904,2024-01-01 00:00:00,0
26.9133,80.2162,2022-04-01 00:00:00,0
26.68356,87.86825,2024-03-10,1
29.6158,84.555,2024-11-25 00:00:00,0
28.928,80.64049,2024-04-25,1
28.7836,80.9481,2014-08-17 00:00:00,0
27.0019,88.5578,2023-11-01 00:00:00,0
28.14215,81.9722,2016-04-11,1
26.73472,86.9165,2018-03-24,1
26.80309,86.73587,2021-03-28,1
29.5839,87.0877,2018-04-21 00:00:00,0
27.18084,85.01897,2021-03-02,1
28.678,82.03149,2024-04-07,1
28.14249,83.80688,2021-04-04,1
27.50316,84.45109,2025-04-03,1
27.68374,83.85381,2017-04-29,1
30.1352,80.2832,2012-01-10 00:00:00,0
28.39293,82.20601,2022-04-21,1
26.7152,88.4764,2022-12-18 00:00:00,0
27.8315,84.9379,2015-11-01 00:00:00,0
27.52564,84.10779,2021-04-06,1
28.09922,83.67699,2021-04-03,1
29.4888,80.84312,2021-03-27,1
28.40036,83.42789,2016-03-19,1
29.59066,81.45679,2017-01-24,1
27.913,85.9899,2020-05-14 00:00:00,0
29.6778,86.4466,2019-06-25 00:00:00,0
27.70827,83.41464,2017-04-11,1
27.34085,84.97618,2024-03-09,1
27.70491,82.49572,2016-02-16,1
29.5273,83.8466,2017-09-30 00:00:00,0
28.19693,82.08836,2021-03-21,1
28.5732,81.68417,2022-04-25,1
27.37436,85.39637,2021-03-27,1
28.4583,81.93481,2019-05-19,1
27.19288,86.45632,2021-04-27,1
27.32,84.4636,2019-05-29 00:00:00,0
28.5076,82.4321,2018-11-14 00:00:00,0
29.5858,81.8049,2020-09-10 00:00:00,0
28.35659,81.88483,2014-04-23,1
28.30921,81.60992,2025-04-06,1
28.55243,81.90485,2021-02-24,1
28.66847,81.41438,2014-05-10,1
28.30415,83.6437,2021-03-06,1
27.77791,82.9518,2020-04-09,1
27.8358,83.7785,2015-12-13 00:00:00,0
27.5858,80.704,2013-02-27 00:00:00,0
29.8617,82.748,2017-10-14 00:00:00,0
29.05522,81.26346,2025-04-05,1
26.6969,85.3146,2015-05-21 00:00:00,0
28.5949,84.9241,2013-02-21 00:00:00,0
26.5617,88.0578,2014-06-16 00:00:00,0
27.57812,85.67197,2023-05-13,1
28.6219,82.00084,2021-04-16,1
27.71808,82.43809,2014-04-09,1
27.25168,84.94263,2018-03-17,1
29.7146,87.6433,2012-09-24 00:00:00,0
27.98339,82.35121,2022-04-14,1
29.44425,80.80562,2025-04-01,1
27.80352,82.31615,2016-03-22,1
29.2207,88.9094,2021-08-31 00:00:00,0
29.5214,85.6404,2014-08-07 00:00:00,0
27.49837,87.08422,2018-03-25,1
29.0654,82.6274,2024-06-30 00:00:00,0
26.7117,85.6955,2014-09-14 00:00:00,0
29.01352,81.40829,2024-04-25,1
29.28844,81.16705,2014-05-18,1
28.95275,80.7345,2016-04-25,1
27.7411,84.5053,2016-04-19 00:00:00,0
29.6556,83.8834,2017-09-29 00:00:00,0
30.0827,87.9008,2019-12-04 00:00:00,0
29.7561,88.6381,2020-08-01 00:00:00,0
28.3666,83.0164,2017-01-03 00:00:00,0
27.6159,81.4887,2018-01-30 00:00:00,0
27.2196,84.2,2021-07-21 00:00:00,0
29.16301,82.32004,2020-12-28,1
26.8163,88.5085,2012-06-17 00:00:00,0
28.60397,81.02972,2019-05-11,1
28.25584,81.86771,2016-04-09,1
29.6103,87.0028,2016-01-31 00:00:00,0
29.9258,88.8806,2014-05-21 00:00:00,0
30.4534,88.4463,2018-03-04 00:00:00,0
28.28661,81.75227,2018-04-24,1
28.2578,81.368,2018-05-06 00:00:00,0
26.94093,87.3538,2024-02-16,1
28.01514,81.8149,2023-04-28,1
29.49391,80.94696,2024-05-02,1
27.78797,82.72558,2018-04-21,1
27.4854,88.6173,2023-05-18 00:00:00,0
28.49336,81.51982,2025-04-01,1
26.7945,83.9787,2022-03-09 00:00:00,0
28.0666,83.5857,2012-01-09 00:00:00,0
28.4117,89.0671,2016-02-01 00:00:00,0
28.38648,84.87051,2025-01-21,1
28.98568,80.40888,2021-04-17,1
28.2743,84.1517,2024-04-17 00:00:00,0
29.4507,85.2179,2020-12-07 00:00:00,0
29.3123,87.0488,2018-01-12 00:00:00,0
27.44156,84.56073,2018-03-28,1
27.6651,80.7726,2019-06-25 00:00:00,0
27.28487,84.91341,2024-04-04,1
28.79789,82.26305,2022-04-28,1
29.96447,80.65841,2024-12-15,1
26.3548,80.4611,2024-11-17 00:00:00,0
29.12845,80.77053,2021-03-17,1
29.10449,82.87547,2015-11-25,1
29.91087,80.68401,2020-12-24,1
27.8059,83.1584,2016-05-21 00:00:00,0
28.3262,88.2142,2024-07-16 00:00:00,0
27.1464,82.8586,2016-04-02 00:00:00,0
27.08071,85.81396,2018-03-09,1
28.13791,83.80029,2024-05-01,1
27.3205,85.4391,2020-10-28 00:00:00,0
28.591,84.7854,2017-03-15 00:00:00,0
28.7274,88.312,2021-05-11 00:00:00,0
29.2774,87.2196,2014-02-15 00:00:00,0
28.5054,86.8345,2016-03-14 00:00:00,0
28.21433,85.05352,2017-01-29,1
29.3067,84.6037,2015-03-04 00:00:00,0
26.98638,86.7338,2023-04-09,1
29.76305,82.10416,2025-03-29,1
28.02799,82.52758,2019-04-27,1
29.2018,87.9925,2017-03-11 00:00:00,0
26.7109,81.5952,2014-04-24 00:00:00,0
26.5384,83.6359,2021-12-04 00:00:00,0
29.10889,80.2639,2024-05-01,1
28.4966,89.1995,2021-09-03 00:00:00,0
28.4359,80.7372,2018-11-01 00:00:00,0
27.1742,85.3935,2016-04-07,1
28.28245,81.8849,2019-04-27,1
28.2934,88.3265,2021-10-11 00:00:00,0
28.94825,82.39632,2022-12-13,1
28.96979,82.73799,2016-02-05,1
28.69193,80.30242,2017-04-12,1
27.24919,85.15805,2021-03-27,1
29.6148,86.1494,2013-06-23 00:00:00,0
29.0492,83.687,2020-10-29 00:00:00,0
27.0911,86.2304,2017-05-08 00:00:00,0
