latitude,longitude,acq_date,fire_occurred
27.0226,80.7212,2024-05-27 00:00:00,0
28.54633,81.45351,2024-04-25,1
27.72403,84.18751,2024-04-13,1
29.19574,80.81419,2016-04-30,1
28.04615,82.0687,2022-04-25,1
26.7585,86.5816,2013-11-18 00:00:00,0
29.1022,87.1623,2017-07-09 00:00:00,0
29.77,81.594,2023-10-21 00:00:00,0
26.5378,83.6494,2017-09-21 00:00:00,0
27.6903,88.5617,2023-04-10 00:00:00,0
28.84538,82.39199,2019-06-01,1
26.4479,82.4281,2024-12-07 00:00:00,0
27.2659,89.1769,2018-03-23 00:00:00,0
29.6489,89.422,2013-08-29 00:00:00,0
28.58666,82.13992,2019-05-19,1
26.9217,88.9307,2018-05-04 00:00:00,0
28.15344,81.94968,2019-04-27,1
28.0755,82.2793,2017-02-24 00:00:00,0
26.9795,85.6676,2023-10-16 00:00:00,0
26.6693,84.9533,2020-01-08 00:00:00,0
28.1419,85.9698,2015-07-29 00:00:00,0
29.505,84.4612,2017-06-18 00:00:00,0
27.56133,84.50428,2021-02-06,1
27.44179,85.94714,2024-05-01,1
29.4368,86.9803,2023-09-22 00:00:00,0
27.1552,85.24686,2016-04-09,1
27.3979,87.249,2023-02-01 00:00:00,0
26.7214,84.2044,2023-09-16 00:00:00,0
27.93092,82.84351,2016-04-23,1
26.9117,89.2786,2022-05-08 00:00:00,0
27.71626,82.88203,2023-04-13,1
27.2463,88.0337,2013-07-22 00:00:00,0
27.0019,80.6037,2015-02-11 00:00:00,0
27.1403,88.5185,2016-03-11 00:00:00,0
28.92921,81.31414,2024-04-14,1
26.84479,86.7853,2016-03-25,1
30.3477,83.7439,2023-05-20 00:00:00,0
27.46986,85.20007,2024-03-15,1
28.00308,82.22739,2016-04-08,1
27.7583,85.6334,2019-03-24 00:00:00,0
27.84364,83.44505,2024-04-25,1
28.3783,84.88975,2019-03-23,1
29.3664,82.0696,2021-01-08 00:00:00,0
27.69515,82.51093,2021-03-02,1
27.0076,83.5333,2012-09-18 00:00:00,0
29.8638,81.166,2017-03-26 00:00:00,0
27.535,83.716,2021-01-23 00:00:00,0
27.5031,82.6787,2012-08-08 00:00:00,0
28.0679,87.1907,2024-06-05 00:00:00,0
26.552,85.721,2014-09-24 00:00:00,0
28.0203,82.5232,2020-05-16 00:00:00,0
26.3036,81.4878,2016-06-07 00:00:00,0
27.56601,84.21652,2023-02-20,1
26.8743,87.291,2022-02-01 00:00:00,0
27.17669,85.69268,2016-04-09,1
